Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
10010,102,10020,4.06E-04
10020,16,10010,1.04E-03
10020,102,10030,3.02E-06
10030,16,10020,4.31E-05
10030,17,10010,1.89E-06
20030,102,20040,3.05E-05
20030,103,10030,3.18E+00
20040,16,20030,0.00E+00
30060,102,30070,4.70E-05
30060,103,20060,7.29E-04
30070,16,30060,1.85E-05
30070,102,30080,3.93E-05
40070,103,30070,2.50E+01
40090,102,40100,9.78E-06
40090,103,30090,1.45E-07
40100,16,40090,1.35E-04
40100,102,40110,1.11E-05
50100,102,50110,3.89E-04
50100,103,40100,1.44E-03
50110,16,50100,6.24E-06
50110,102,50120,6.85E-05
50110,103,40110,5.54E-07
60120,16,60110,0.00E+00
60120,17,60100,0.00E+00
60120,102,60130,3.76E-05
60120,103,50120,3.14E-07
60130,16,60120,1.19E-04
60130,17,60110,0.00E+00
60130,102,60140,2.98E-04
60130,103,50130,1.70E-05
60140,16,60130,3.19E-05
60140,17,60120,4.97E-09
60140,102,60150,5.58E-06
60140,103,50140,0.00E+00
70140,16,70130,1.68E-06
70140,17,70120,0.00E+00
70140,102,70150,7.98E-05
70140,103,60140,1.32E-02
70150,16,70140,2.70E-05
70150,17,70130,0.00E+00
70150,102,70160,1.28E-05
70150,103,60150,3.56E-06
80160,16,80150,3.02E-07
80160,17,80140,0.00E+00
80160,102,80170,5.33E-05
80160,103,70160,6.30E-06
80170,16,80160,1.66E-04
80170,17,80150,0.00E+00
80170,102,80180,9.69E-05
80170,103,70170,5.43E-06
80180,16,80170,1.47E-04
80180,17,80160,3.06E-06
80180,102,80190,4.17E-05
80180,103,70180,1.77E-05
90190,16,90180,9.58E-06
90190,102,90200,3.54E-03
90190,103,80190,2.65E-04
100200,16,100190,4.46E-08
100200,17,100180,0.00E+00
100200,102,100210,5.59E-05
100200,103,90200,1.26E-04
100210,16,100200,1.91E-04
100210,17,100190,0.00E+00
100210,102,100220,3.54E-04
100210,103,90210,1.76E-04
100220,16,100210,1.11E-04
100220,17,100200,5.17E-08
100220,102,100230,8.44E-05
100220,103,90220,6.31E-06
110220,16,110210,2.75E-06
110220,17,110200,0.00E+00
110220,102,110230,4.06E-02
110220,103,100220,3.42E+00
110230,16,110220,1.01E-05
110230,17,110210,0.00E+00
110230,102,110240,4.50E-04
110230,102,110240,1.26E-03
110230,103,100230,2.57E-04
110240,16,110230,9.23E-04
110240,17,110220,0.00E+00
110240,102,110250,1.24E-03
110240,103,100240,6.44E-04
120240,16,120230,1.33E-06
120240,17,120220,0.00E+00
120240,102,120250,2.23E-03
120240,103,110240,2.05E-04
120240,103,110240,1.10E-04
120250,16,120240,1.92E-04
120250,17,120230,0.00E+00
120250,102,120260,2.52E-03
120250,103,110250,4.36E-04
120260,16,120250,6.43E-05
120260,17,120240,2.67E-09
120260,102,120270,2.89E-04
120260,103,110260,4.25E-06
120280,16,120270,1.73E-04
120280,17,120260,1.03E-05
120280,102,120290,4.27E-06
120280,103,110280,1.65E-07
130260,16,130250,3.14E-06
130260,17,130240,0.00E+00
130260,17,130240,0.00E+00
130260,102,130270,2.51E-03
130260,103,120260,3.79E-01
130270,16,130260,1.18E-05
130270,16,130260,1.58E-06
130270,17,130250,0.00E+00
130270,102,130280,4.39E-03
130270,103,120270,4.56E-04
140280,16,140270,3.98E-08
140280,17,140260,0.00E+00
140280,102,140290,1.03E-03
140280,103,130280,1.02E-03
140290,16,140280,2.24E-04
140290,17,140270,0.00E+00
140290,102,140300,3.54E-03
140290,103,130290,5.82E-04
140300,16,140290,1.30E-04
140300,17,140280,0.00E+00
140300,102,140310,1.40E-02
140300,103,130300,1.02E-05
140310,16,140300,8.38E-04
140310,17,140290,2.83E-07
140310,102,140320,4.75E-04
140310,103,130310,1.48E-05
140320,16,140310,1.72E-04
140320,17,140300,3.25E-06
140320,102,140330,3.82E-05
140320,103,130320,7.71E-07
150310,16,150300,9.53E-06
150310,17,150290,0.00E+00
150310,102,150320,2.14E-03
150310,103,140310,6.55E-03
150320,16,150310,2.73E-04
150320,17,150300,0.00E+00
150320,102,150330,3.12E-03
150320,103,140320,9.28E-03
150330,16,150320,1.19E-04
150330,17,150310,3.28E-08
150330,102,150340,1.31E-04
150330,103,140330,8.51E-05
160320,16,160310,1.40E-07
160320,17,160300,0.00E+00
160320,102,160330,4.26E-03
160320,103,150320,1.13E-02
160330,16,160320,6.06E-05
160330,17,160310,0.00E+00
160330,102,160340,1.92E-03
160330,103,150330,1.42E-02
160340,16,160330,4.88E-05
160340,17,160320,0.00E+00
160340,102,160350,3.04E-04
160340,103,150340,5.85E-05
160350,16,160340,6.72E-04
160350,17,160330,9.42E-09
160350,102,160360,1.93E-03
160350,103,150350,5.24E-05
160360,16,160350,2.37E-04
160360,17,160340,8.75E-07
160360,102,160370,1.91E-04
160360,103,150360,8.42E-06
170350,16,170340,2.59E-06
170350,16,170340,2.47E-06
170350,17,170330,0.00E+00
170350,102,170360,1.49E-02
170350,103,160350,2.52E-02
170360,16,170350,2.20E-04
170360,17,170340,0.00E+00
170360,17,170340,0.00E+00
170360,102,170370,1.38E-02
170360,103,160360,1.96E-02
170370,16,170360,1.62E-04
170370,17,170350,5.18E-10
170370,102,170380,1.48E-03
170370,102,170380,3.46E-04
170370,103,160370,4.11E-05
180360,16,180350,2.08E-07
180360,17,180340,0.00E+00
180360,102,180370,5.76E-03
180360,103,170360,2.60E-02
180370,16,180360,5.98E-05
180370,17,180350,0.00E+00
180370,102,180380,7.81E-03
180370,103,170370,2.46E-01
180380,16,180370,7.01E-05
180380,17,180360,0.00E+00
180380,102,180390,7.71E-04
180380,103,170380,5.53E-05
180380,103,170380,8.82E-05
180390,16,180380,5.92E-04
180390,17,180370,2.93E-09
180390,102,180400,2.04E-01
180390,103,170390,9.58E-05
180400,16,180390,1.24E-04
180400,17,180380,5.28E-07
180400,102,180410,3.04E-03
180400,103,170400,5.02E-06
180410,16,180400,6.72E-04
180410,17,180390,3.67E-06
180410,102,180420,2.67E-03
180410,103,170410,8.96E-06
180420,16,180410,1.92E-04
180420,17,180400,4.47E-06
180420,102,180430,1.77E-03
180420,103,170420,8.42E-06
190390,16,190380,2.52E-06
190390,16,190380,6.35E-07
190390,17,190370,0.00E+00
190390,102,190400,1.71E-02
190390,103,180390,1.11E-01
190400,16,190390,1.27E-04
190400,17,190380,0.00E+00
190400,17,190380,0.00E+00
190400,102,190410,2.61E-02
190400,103,180400,1.69E-02
190410,16,190400,1.61E-04
190410,17,190390,6.09E-08
190410,102,190420,5.26E-02
190410,103,180410,2.34E-04
190420,16,190410,4.19E-04
190420,17,190400,1.99E-07
190420,102,190430,1.77E-02
190420,103,180420,9.94E-04
190430,16,190420,1.31E-04
190430,17,190410,4.13E-07
190430,102,190440,2.09E-02
190430,103,180430,2.33E-05
200400,16,200390,1.88E-06
200400,17,200380,0.00E+00
200400,102,200410,4.84E-03
200400,103,190400,2.42E-02
200410,16,200400,4.91E-05
200410,17,200390,0.00E+00
200410,102,200420,1.28E-02
200410,103,190410,4.63E-02
200420,16,200410,7.07E-05
200420,17,200400,0.00E+00
200420,102,200430,1.14E-02
200420,103,190420,6.45E-04
200430,16,200420,1.38E-04
200430,17,200410,0.00E+00
200430,102,200440,6.73E-02
200430,103,190430,6.93E-04
200440,16,200430,1.30E-04
200440,17,200420,8.40E-11
200440,102,200450,7.99E-03
200440,103,190440,1.37E-05
200450,16,200440,3.42E-04
200450,17,200430,1.22E-08
200450,102,200460,5.39E-02
200450,103,190450,1.77E-05
200460,16,200450,1.75E-04
200460,17,200440,7.78E-08
200460,102,200470,7.07E-03
200460,103,190460,6.32E-06
200470,16,200460,5.03E-04
200470,17,200450,3.19E-07
200470,102,200480,1.58E-02
200470,103,190470,5.42E-06
200480,16,200470,2.50E-04
200480,17,200460,4.94E-07
200480,102,200490,3.43E-04
200480,103,190480,1.56E-07
210441,16,210430,5.43E-05
210441,17,210420,0.00E+00
210441,17,210420,0.00E+00
210441,102,210450,2.20E-02
210441,102,210450,5.12E-02
210441,103,200440,9.79E-01
210450,16,210440,6.69E-05
210450,16,210440,1.57E-05
210450,17,210430,0.00E+00
210450,102,210460,4.67E-02
210450,102,210460,3.17E-02
210450,103,200450,1.10E-03
210460,16,210450,1.46E-04
210460,16,210450,3.51E-05
210460,17,210440,0.00E+00
210460,17,210440,0.00E+00
210460,102,210470,7.07E-02
210460,103,200460,5.32E-03
210470,16,210460,1.60E-04
210470,16,210460,3.18E-05
210470,17,210450,0.00E+00
210470,17,210450,0.00E+00
210470,102,210480,5.87E-02
210470,103,200470,1.92E-04
210480,16,210470,2.99E-04
210480,17,210460,1.97E-09
210480,17,210460,4.58E-11
210480,102,210490,1.11E-01
210480,103,200480,2.90E-04
220440,16,220430,4.08E-08
220440,17,220420,0.00E+00
220440,102,220450,2.39E-03
220440,103,210440,2.12E-01
220440,103,210440,3.35E-03
220450,16,220440,1.13E-05
220450,17,220430,0.00E+00
220450,102,220460,1.00E-01
220450,103,210450,4.48E+00
220450,103,210450,2.95E+00
220460,16,220450,2.63E-05
220460,17,220440,0.00E+00
220460,102,220470,2.22E-02
220460,103,210460,1.27E-03
220460,103,210460,4.64E-04
220470,16,220460,1.46E-04
220470,17,220450,0.00E+00
220470,102,220480,4.67E-02
220470,103,210470,4.88E-03
220480,16,220470,9.30E-05
220480,17,220460,0.00E+00
220480,102,220490,1.79E-02
220480,103,210480,3.91E-05
220490,16,220480,2.76E-04
220490,17,220470,0.00E+00
220490,102,220500,1.30E-02
220490,103,210490,7.11E-05
220500,16,220490,1.19E-04
220500,17,220480,2.79E-10
220500,102,220510,1.87E-03
220500,103,210500,2.88E-06
220500,103,210500,6.56E-07
230480,16,230470,4.47E-05
230480,17,230460,0.00E+00
230480,102,230490,8.30E-02
230480,103,220480,4.07E+00
230490,16,230480,5.99E-05
230490,17,230470,0.00E+00
230490,102,230500,1.22E-01
230490,103,220490,5.36E-02
230500,16,230490,1.17E-04
230500,17,230480,0.00E+00
230500,102,230510,1.08E-01
230500,103,220500,1.09E-03
230510,16,230500,1.14E-04
230510,17,230490,0.00E+00
230510,102,230520,4.13E-02
230510,103,220510,6.77E-05
240480,16,240470,2.45E-08
240480,17,240460,0.00E+00
240480,102,240490,3.51E-02
240480,103,230480,1.95E+00
240500,16,240490,3.00E-05
240500,17,240480,0.00E+00
240500,102,240510,4.29E-02
240500,103,230500,1.24E-02
240510,16,240500,1.60E-04
240510,17,240490,0.00E+00
240510,102,240520,1.30E-01
240510,103,230510,1.04E-01
240520,16,240510,8.47E-05
240520,17,240500,0.00E+00
240520,102,240530,1.25E-02
240520,103,230520,2.12E-04
240530,16,240520,5.36E-04
240530,17,240510,0.00E+00
240530,102,240540,5.38E-02
240530,103,230530,7.72E-05
240540,16,240530,1.53E-04
240540,17,240520,1.25E-07
240540,102,240550,4.28E-03
240540,103,230540,3.73E-06
250520,16,250510,2.21E-05
250520,17,250500,0.00E+00
250520,17,250500,0.00E+00
250520,102,250530,3.58E-01
250520,103,240520,4.45E+00
250530,16,250520,3.02E-05
250530,16,250520,2.08E-05
250530,17,250510,0.00E+00
250530,102,250540,1.31E-01
250530,103,240530,9.60E-03
250540,16,250530,1.94E-04
250540,17,250520,0.00E+00
250540,17,250520,0.00E+00
250540,102,250550,2.08E-01
250540,103,240540,2.60E-02
250550,16,250540,2.29E-04
250550,17,250530,4.44E-10
250550,102,250560,1.07E-01
250550,103,240550,1.07E-04
260520,16,260510,3.50E-08
260520,102,260530,1.89E-02
260520,102,260530,8.24E-05
260520,103,250520,1.93E-01
260520,103,250520,3.75E+00
260540,16,260530,6.47E-06
260540,16,260530,4.63E-06
260540,17,260520,0.00E+00
260540,17,260520,0.00E+00
260540,102,260550,5.64E-02
260540,103,250540,9.58E-03
260550,16,260540,1.21E-04
260550,17,260530,0.00E+00
260550,17,260530,0.00E+00
260550,102,260560,3.52E-02
260550,103,250550,8.13E-03
260560,16,260550,6.21E-05
260560,17,260540,0.00E+00
260560,102,260570,1.22E-02
260560,103,250560,1.38E-04
260570,16,260560,6.56E-04
260570,17,260550,6.04E-09
260570,102,260580,4.70E-02
260570,103,250570,1.20E-04
260580,16,260570,2.32E-04
260580,17,260560,2.38E-07
260580,102,260590,1.99E-02
260580,103,250580,1.23E-06
260580,103,250580,4.26E-06
260590,16,260580,1.13E-03
260590,17,260570,2.79E-06
260590,102,260600,3.10E-02
260590,103,250590,3.97E-06
260600,16,260590,2.55E-04
260600,17,260580,1.06E-05
260600,102,260610,1.06E-02
260600,103,250600,1.25E-06
270550,16,270540,2.45E-07
270550,16,270540,7.36E-07
270550,17,270530,0.00E+00
270550,102,270560,1.86E-01
270550,103,260550,5.86E+00
270560,16,270550,1.68E-05
270560,17,270540,0.00E+00
270560,17,270540,0.00E+00
270560,102,270570,2.81E-01
270560,103,260560,5.30E+00
270570,16,270560,4.79E-05
270570,17,270550,0.00E+00
270570,102,270580,1.26E-01
270570,102,270580,3.32E-02
270570,103,260570,5.26E-02
270580,16,270570,3.38E-04
270580,17,270560,0.00E+00
270580,102,270590,8.33E-02
270580,103,260580,1.54E+00
270581,16,270570,2.18E-04
270581,17,270560,0.00E+00
270581,102,270590,1.57E-01
270581,103,260580,1.28E-01
270590,16,270580,6.88E-05
270590,16,270580,9.05E-05
270590,17,270570,1.90E-09
270590,102,270600,5.55E-02
270590,102,270600,5.99E-02
270590,103,260590,3.15E-04
270600,16,270590,7.36E-04
270600,17,270580,6.33E-08
270600,17,270580,1.18E-07
270600,102,270610,1.70E-01
270600,103,260600,3.76E-04
280560,16,280550,3.11E-08
280560,102,280570,3.77E-02
280560,103,270560,7.73E-01
280570,16,280560,4.71E-06
280570,17,280550,0.00E+00
280570,102,280580,8.88E-02
280570,103,270570,3.81E+00
280580,16,280570,1.18E-05
280580,17,280560,0.00E+00
280580,102,280590,6.04E-02
280580,103,270580,1.43E-02
280580,103,270580,1.00E-02
280590,16,280580,9.68E-05
280590,17,280570,0.00E+00
280590,102,280600,3.49E-01
280590,103,270590,5.54E-02
280600,16,280590,9.70E-05
280600,17,280580,0.00E+00
280600,102,280610,2.04E-02
280600,103,270600,8.29E-05
280600,103,270600,2.63E-04
280610,16,280600,4.08E-04
280610,17,280590,4.34E-11
280610,102,280620,1.05E-01
280610,103,270610,5.43E-04
280620,16,280610,1.80E-04
280620,17,280600,2.05E-08
280620,102,280630,4.11E-02
280620,103,270620,8.27E-06
280620,103,270620,4.06E-06
280630,16,280620,1.07E-03
280630,17,280610,6.07E-07
280630,102,280640,1.39E-01
280630,103,270630,2.60E-05
280640,16,280630,2.23E-04
280640,17,280620,2.02E-06
280640,102,280650,1.28E-02
280640,103,270640,1.36E-06
280660,16,280650,4.89E-04
280660,17,280640,1.80E-05
280660,102,280670,8.65E-03
280660,103,270660,4.33E-07
290630,16,290620,9.82E-05
290630,17,290610,0.00E+00
290630,102,290640,9.30E-02
290630,103,280630,5.48E-03
290640,16,290630,2.93E-04
290640,17,290620,5.00E-09
290640,102,290650,2.43E-01
290640,103,280640,1.47E-01
290650,16,290640,1.43E-04
290650,17,290630,1.48E-07
290650,102,290660,4.16E-02
290650,103,280650,5.93E-05
290670,16,290660,3.45E-04
290670,17,290650,5.13E-06
290670,102,290680,2.05E-01
290670,102,290680,2.58E-02
290670,103,280670,1.16E-05
300620,16,300610,1.77E-06
300620,17,300600,0.00E+00
300620,102,300630,5.47E-02
300620,103,290620,1.03E+00
300640,16,300630,4.46E-05
300640,17,300620,0.00E+00
300640,102,300650,4.04E-02
300640,103,290640,8.28E-03
300650,16,300640,2.30E-04
300650,17,300630,0.00E+00
300650,102,300660,1.62E-01
300650,103,290650,9.07E-02
300660,16,300650,1.79E-04
300660,17,300640,6.71E-10
300660,102,300670,4.34E-02
300660,103,290660,1.53E-04
300670,16,300660,4.21E-04
300670,17,300650,1.09E-07
300670,102,300680,3.81E-01
300670,103,290670,2.08E-04
300680,16,300670,1.71E-04
300680,17,300660,6.46E-07
300680,102,300690,4.68E-02
300680,102,300690,5.28E-03
300680,103,290680,3.75E-06
300680,103,290680,1.51E-06
300691,16,300680,1.10E-03
300691,17,300670,4.45E-06
300691,102,300700,1.01E-01
300691,103,290690,6.99E-06
300700,16,300690,1.02E-04
300700,16,300690,1.66E-04
300700,17,300680,5.05E-06
300700,102,300710,1.10E-02
300700,102,300710,9.03E-04
300700,103,290700,4.37E-07
300700,103,290700,9.50E-07
300720,16,300710,2.15E-04
300720,16,300710,2.27E-04
300720,17,300700,1.81E-05
300720,102,300730,3.79E-03
300720,102,300730,1.11E-02
300720,103,290720,4.28E-06
310660,16,310650,6.00E-05
310660,17,310640,0.00E+00
310660,102,310670,3.03E-02
310660,103,300660,3.36E+00
310670,16,310660,4.12E-05
310670,17,310650,0.00E+00
310670,102,310680,4.21E-01
310670,103,300670,7.98E-02
310690,16,310680,2.27E-04
310690,17,310670,1.30E-08
310690,102,310700,1.88E-01
310690,103,300690,2.60E-04
310690,103,300690,1.08E-04
310710,16,310700,1.74E-04
310710,17,310690,7.89E-07
310710,102,310720,1.56E-01
310710,102,310720,1.04E-01
310710,103,300710,7.20E-06
310710,103,300710,1.36E-05
310720,16,310710,8.50E-04
310720,17,310700,3.09E-06
310720,102,310730,4.80E-01
310720,103,300720,6.10E-05
320680,16,320670,1.51E-05
320680,17,320660,0.00E+00
320680,102,320690,8.74E-02
320680,103,310680,1.15E-02
320690,16,320680,2.14E-04
320690,17,320670,0.00E+00
320690,102,320700,2.45E-01
320690,103,310690,4.73E-01
320700,16,320690,1.38E-04
320700,17,320680,0.00E+00
320700,102,320710,5.54E-02
320700,102,320710,2.27E-02
320700,103,310700,3.65E-04
320710,16,320700,4.27E-04
320710,17,320690,3.42E-09
320710,102,320720,1.41E-01
320710,103,310710,9.13E-04
320720,16,320710,5.30E-05
320720,16,320710,8.68E-05
320720,17,320700,8.82E-08
320720,102,320730,2.90E-02
320720,102,320730,1.59E-02
320720,103,310720,3.37E-05
320720,103,310720,1.09E-05
320730,16,320720,5.09E-04
320730,17,320710,1.61E-07
320730,17,320710,3.57E-07
320730,102,320740,6.21E-01
320730,103,310730,2.28E-05
320740,16,320730,2.48E-04
320740,16,320730,6.30E-05
320740,17,320720,1.64E-06
320740,102,320750,1.49E-02
320740,102,320750,5.33E-03
320740,103,310740,2.79E-06
320740,103,310740,1.70E-06
320760,16,320750,6.61E-05
320760,16,320750,1.48E-04
320760,17,320740,7.52E-06
320760,102,320770,1.73E-02
320760,102,320770,2.30E-02
320760,103,310760,1.32E-06
320770,16,320760,1.63E-03
320770,17,320750,5.77E-06
320770,17,320750,1.46E-05
320770,102,320780,9.74E-02
320770,103,310770,3.11E-06
330710,16,330700,2.93E-05
330710,17,330690,0.00E+00
330710,102,330720,6.37E-01
330710,103,320710,2.79E-01
330710,103,320710,5.87E-01
330720,16,330710,2.24E-04
330720,17,330700,0.00E+00
330720,102,330730,9.30E-01
330720,103,320720,1.99E+00
330730,16,330720,1.07E-04
330730,17,330710,2.24E-10
330730,102,330740,6.37E-01
330730,103,320730,3.59E-03
330730,103,320730,1.74E-03
330740,16,330730,4.57E-04
330740,17,330720,8.28E-09
330740,102,330750,8.33E-01
330740,103,320740,2.03E-01
330750,16,330740,1.99E-04
330750,17,330730,1.29E-07
330750,102,330760,3.87E-01
330750,103,320750,1.40E-04
330750,103,320750,3.92E-05
330760,16,330750,5.16E-04
330760,17,330740,3.13E-07
330760,102,330770,9.48E-01
330760,103,320760,4.89E-04
330770,16,330760,2.54E-04
330770,17,330750,1.40E-06
330770,102,330780,4.76E-01
330770,103,320770,1.02E-05
330770,103,320770,2.95E-06
340720,16,340710,9.12E-06
340720,17,340700,0.00E+00
340720,102,340730,2.85E-02
340720,102,340730,3.49E-02
340720,103,330720,4.48E-02
340730,16,340720,9.91E-05
340730,17,340710,0.00E+00
340730,102,340740,2.99E-01
340730,103,330730,9.64E-01
340740,16,340730,5.57E-05
340740,16,340730,4.81E-05
340740,17,340720,0.00E+00
340740,102,340750,5.27E-01
340740,103,330740,7.66E-04
340750,16,340740,4.23E-04
340750,17,340730,0.00E+00
340750,17,340730,0.00E+00
340750,102,340760,2.59E-01
340750,103,330750,2.15E-03
340760,16,340750,1.58E-04
340760,17,340740,1.02E-10
340760,102,340770,1.67E-01
340760,102,340770,8.66E-02
340760,103,330760,8.17E-05
340770,16,340760,7.99E-04
340770,17,340750,5.61E-08
340770,102,340780,6.33E-01
340770,103,330770,1.84E-04
340780,16,340770,4.39E-05
340780,16,340770,1.50E-04
340780,17,340760,1.90E-07
340780,102,340790,9.48E-03
340780,102,340790,6.91E-02
340780,103,330780,6.72E-06
340790,16,340780,4.47E-04
340790,17,340770,1.21E-07
340790,17,340770,7.84E-07
340790,102,340800,1.82E-01
340790,103,330790,1.43E-05
340800,16,340790,1.50E-04
340800,16,340790,3.63E-05
340800,17,340780,9.77E-07
340800,102,340810,4.82E-02
340800,102,340810,6.60E-03
340800,103,330800,5.02E-06
340820,16,340810,7.21E-05
340820,16,340810,3.73E-04
340820,17,340800,8.69E-06
340820,102,340830,1.05E-03
340820,102,340830,9.62E-03
340820,103,330820,1.40E-06
340820,103,330820,2.05E-06
350760,16,350750,9.11E-05
350760,17,350740,0.00E+00
350760,17,350740,0.00E+00
350760,102,350770,7.50E-01
350760,102,350770,1.75E-01
350760,103,340760,2.25E+00
350770,16,350760,4.33E-05
350770,16,350760,9.03E-05
350770,17,350750,0.00E+00
350770,102,350780,7.07E-01
350770,103,340770,5.97E-02
350770,103,340770,1.99E-02
350790,16,350780,2.43E-04
350790,17,350770,1.96E-09
350790,17,350770,3.18E-09
350790,102,350800,6.93E-01
350790,102,350800,2.18E-01
350790,103,340790,3.97E-04
350790,103,340790,2.01E-04
350810,16,350800,8.39E-05
350810,16,350800,1.82E-04
350810,17,350790,1.43E-07
350810,17,350790,8.74E-08
350810,102,350820,3.85E-01
350810,102,350820,4.35E-01
350810,103,340810,2.64E-05
350810,103,340810,1.32E-05
350820,16,350810,6.09E-04
350820,17,350800,1.36E-07
350820,17,350800,3.15E-07
350820,102,350830,6.40E-01
350820,103,340820,3.27E-05
360760,16,360750,1.19E-05
360760,17,360740,0.00E+00
360760,102,360770,3.62E-01
360760,103,350760,1.12E-01
360760,103,350760,2.71E-02
360780,16,360770,8.77E-05
360780,17,360760,0.00E+00
360780,102,360790,3.85E-01
360780,102,360790,1.05E-02
360780,103,350780,4.27E-03
360790,16,360780,3.91E-04
360790,17,360770,0.00E+00
360790,102,360800,3.80E-01
360790,103,350790,4.43E-02
360790,103,350790,8.97E-04
360800,16,360790,7.60E-05
360800,16,360790,1.09E-04
360800,17,360780,0.00E+00
360800,102,360810,2.00E-01
360800,102,360810,1.15E-01
360800,103,350800,8.03E-05
360800,103,350800,2.63E-04
360810,16,360800,3.44E-04
360810,17,360790,2.59E-14
360810,17,360790,0.00E+00
360810,102,360820,2.51E-01
360810,103,350810,2.83E-04
360820,16,360810,1.86E-04
360820,16,360810,4.75E-05
360820,17,360800,5.52E-09
360820,102,360830,4.80E-02
360820,102,360830,7.83E-02
360820,103,350820,5.65E-06
360820,103,350820,1.42E-05
360830,16,360820,1.35E-03
360830,17,360810,1.16E-07
360830,17,360810,5.10E-09
360830,102,360840,4.76E-01
360830,103,350830,1.34E-05
360840,16,360830,2.44E-04
360840,16,360830,6.41E-05
360840,17,360820,1.21E-07
360840,102,360850,7.05E-02
360840,102,360850,6.30E-02
360840,103,350840,2.98E-06
360840,103,350840,1.44E-06
360850,16,360840,4.34E-04
360850,17,360830,1.19E-06
360850,17,360830,8.04E-08
360850,102,360860,5.76E-02
360850,103,350850,4.51E-06
360860,16,360850,2.40E-04
360860,16,360850,5.67E-05
360860,17,360840,2.03E-06
360860,102,360870,8.03E-03
360860,103,350860,4.60E-06
370821,16,370810,8.31E-05
370821,16,370810,2.72E-04
370821,17,370800,0.00E+00
370821,102,370830,1.48E+00
370821,103,360820,4.98E-01
370830,16,370820,8.88E-05
370830,16,370820,8.57E-05
370830,17,370810,0.00E+00
370830,17,370810,0.00E+00
370830,102,370840,8.17E-01
370830,102,370840,1.07E-01
370830,103,360830,1.45E-03
370830,103,360830,4.39E-04
370840,16,370830,5.58E-04
370840,17,370820,0.00E+00
370840,17,370820,0.00E+00
370840,102,370850,5.35E-01
370840,103,360840,3.60E-02
370850,16,370840,1.08E-04
370850,16,370840,1.34E-04
370850,17,370830,1.16E-09
370850,102,370860,2.00E-01
370850,102,370860,2.19E-02
370850,103,360850,4.24E-05
370850,103,360850,1.23E-05
370860,16,370850,2.84E-04
370860,17,370840,1.36E-09
370860,17,370840,0.00E+00
370860,102,370870,2.97E-01
370860,103,360860,1.01E-04
370870,16,370860,1.79E-04
370870,16,370860,8.30E-05
370870,17,370850,4.65E-08
370870,102,370880,3.55E-02
370870,103,360870,4.79E-06
380820,16,380810,3.39E-05
380820,17,380800,0.00E+00
380820,102,380830,1.40E-01
380820,102,380830,1.14E-01
380820,103,370820,3.55E-03
380820,103,370820,6.99E-04
380830,16,380820,1.53E-04
380830,17,380810,0.00E+00
380830,102,380840,6.91E-01
380830,103,370830,2.30E-01
380840,16,380830,9.20E-05
380840,16,380830,2.61E-05
380840,17,380820,0.00E+00
380840,102,380850,7.11E-02
380840,102,380850,1.98E-01
380840,103,370840,4.43E-04
380840,103,370840,2.76E-04
380850,16,380840,3.04E-04
380850,17,380830,0.00E+00
380850,17,380830,0.00E+00
380850,102,380860,3.22E-01
380850,103,370850,7.42E-04
380860,16,380850,2.17E-04
380860,16,380850,4.37E-05
380860,17,380840,0.00E+00
380860,102,380870,2.26E-02
380860,102,380870,8.69E-02
380860,103,370860,5.67E-05
380860,103,370860,8.46E-06
380870,16,380860,3.69E-04
380870,17,380850,0.00E+00
380870,17,380850,0.00E+00
380870,102,380880,8.68E-02
380870,103,370870,1.90E-05
380880,16,380870,2.00E-04
380880,16,380870,3.36E-05
380880,17,380860,0.00E+00
380880,102,380890,4.01E-03
380880,103,370880,4.37E-06
380890,16,380880,1.41E-03
380890,17,380870,9.80E-07
380890,17,380870,7.85E-08
380890,102,380900,3.14E-02
380890,103,370890,5.63E-06
380900,16,380890,1.13E-03
380900,17,380880,2.20E-05
380900,102,380910,2.18E-02
380900,103,370900,1.97E-06
380900,103,370900,3.87E-06
380910,16,380900,2.20E-03
380910,17,380890,4.04E-05
380910,102,380920,6.86E-02
380910,103,370910,3.73E-06
390860,16,390850,4.40E-05
390860,16,390850,2.13E-04
390860,17,390840,0.00E+00
390860,17,390840,0.00E+00
390860,102,390870,1.09E+00
390860,102,390870,2.60E-01
390860,103,380860,1.27E+00
390870,16,390860,1.43E-04
390870,16,390860,1.75E-05
390870,17,390850,0.00E+00
390870,17,390850,0.00E+00
390870,102,390880,8.17E-01
390870,103,380870,3.04E-03
390870,103,380870,1.57E-02
390871,16,390860,7.19E-05
390871,16,390860,3.91E-05
390871,17,390850,0.00E+00
390871,17,390850,0.00E+00
390871,102,390880,5.20E-01
390871,103,380870,1.35E-01
390871,103,380870,2.60E-03
390880,16,390870,6.17E-05
390880,16,390870,2.70E-04
390880,17,390860,0.00E+00
390880,17,390860,0.00E+00
390880,102,390890,3.56E-01
390880,102,390890,1.40E-01
390880,103,380880,2.73E-02
390890,16,390880,2.34E-04
390890,17,390870,0.00E+00
390890,17,390870,0.00E+00
390890,102,390900,3.38E-02
390890,102,390900,3.39E-04
390890,103,380890,7.92E-05
390900,16,390890,3.54E-04
390900,16,390890,7.11E-04
390900,17,390880,2.20E-07
390900,102,390910,1.24E-01
390900,102,390910,6.61E-02
390900,103,380900,5.37E-05
390910,16,390900,5.08E-04
390910,16,390900,2.25E-04
390910,17,390890,1.82E-05
390910,17,390890,1.48E-05
390910,102,390920,7.22E-02
